Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
County,Santa Cruz County,1991,February,02/01/1991,65000000,Educational and Health Services,N,8800
County,Santa Cruz County,1991,February,02/01/1991,32000000,Nondurable Goods,N,6100
County,Santa Cruz County,1991,February,02/01/1991,42000000,Retail Trade,N,9800
County,Santa Cruz County,1991,February,02/01/1991,70710000,"Arts, Entertainment, and Recreation",N,1700
County,Santa Cruz County,1991,February,02/01/1991,50000000,Information,N,4300
County,Santa Cruz County,1991,February,02/01/1991,70000000,Leisure and Hospitality,N,8700
County,Santa Cruz County,1991,February,02/01/1991,6000000,Goods Producing,N,14900
County,Santa Cruz County,1991,February,02/01/1991,5000000,Total Private,N,67300
County,Santa Cruz County,1991,March,03/01/1991,90940000,State and Local Government,N,16300
County,Santa Cruz County,1991,March,03/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,March,03/01/1991,0,Total Nonfarm,Y,85900
County,Santa Cruz County,1991,March,03/01/1991,41000000,Wholesale Trade,N,3000
County,Santa Cruz County,1991,March,03/01/1991,30000000,Manufacturing,N,10200
County,Santa Cruz County,1991,March,03/01/1991,90920000,State Government,N,3900
County,Santa Cruz County,1991,March,03/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,March,03/01/1991,0,Total Nonfarm,N,84400
County,Santa Cruz County,1991,March,03/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1400
County,Santa Cruz County,1991,March,03/01/1991,90000000,Government,N,17000
County,Santa Cruz County,1991,March,03/01/1991,60000000,Professional and Business Services,N,9600
County,Santa Cruz County,1991,March,03/01/1991,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,1991,March,03/01/1991,31000000,Durable Goods,N,4500
County,Santa Cruz County,1991,March,03/01/1991,1000000,Total Wage and Salary,N,90100
County,Santa Cruz County,1991,March,03/01/1991,40000000,"Trade, Transportation and Utilities",N,14200
County,Santa Cruz County,1991,March,03/01/1991,70720000,Accommodation and Food Service,N,7100
County,Santa Cruz County,1991,March,03/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4300
County,Santa Cruz County,1991,March,03/01/1991,7000000,Service Providing,N,69900
County,Santa Cruz County,1991,March,03/01/1991,8000000,Private Service Providing,N,52900
County,Santa Cruz County,1991,March,03/01/1991,90932000,Local Government Excluding Education,N,5000
County,Santa Cruz County,1991,March,03/01/1991,90910000,Federal Government,N,700
County,Santa Cruz County,1991,March,03/01/1991,90930000,Local Government,N,12400
County,Santa Cruz County,1991,March,03/01/1991,55000000,Financial Activities,N,3300
County,Santa Cruz County,1991,March,03/01/1991,11000000,Total Farm,N,5700
County,Santa Cruz County,1991,March,03/01/1991,80000000,Other Services,N,3500
County,Santa Cruz County,1991,March,03/01/1991,90921611,State Government Education,N,3300
County,Santa Cruz County,1991,March,03/01/1991,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,1991,March,03/01/1991,65000000,Educational and Health Services,N,8800
County,Santa Cruz County,1991,March,03/01/1991,32000000,Nondurable Goods,N,5700
County,Santa Cruz County,1991,March,03/01/1991,42000000,Retail Trade,N,9800
County,Santa Cruz County,1991,March,03/01/1991,70710000,"Arts, Entertainment, and Recreation",N,1800
County,Santa Cruz County,1991,March,03/01/1991,50000000,Information,N,4600
County,Santa Cruz County,1991,March,03/01/1991,70000000,Leisure and Hospitality,N,8900
County,Santa Cruz County,1991,March,03/01/1991,6000000,Goods Producing,N,14500
County,Santa Cruz County,1991,March,03/01/1991,5000000,Total Private,N,67400
County,Santa Cruz County,1991,April,04/01/1991,90940000,State and Local Government,N,16400
County,Santa Cruz County,1991,April,04/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,April,04/01/1991,0,Total Nonfarm,Y,85500
County,Santa Cruz County,1991,April,04/01/1991,41000000,Wholesale Trade,N,3100
County,Santa Cruz County,1991,April,04/01/1991,30000000,Manufacturing,N,10900
County,Santa Cruz County,1991,April,04/01/1991,90920000,State Government,N,3900
County,Santa Cruz County,1991,April,04/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,April,04/01/1991,0,Total Nonfarm,N,85200
County,Santa Cruz County,1991,April,04/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1300
County,Santa Cruz County,1991,April,04/01/1991,90000000,Government,N,17100
County,Santa Cruz County,1991,April,04/01/1991,60000000,Professional and Business Services,N,9900
County,Santa Cruz County,1991,April,04/01/1991,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,1991,April,04/01/1991,31000000,Durable Goods,N,5200
County,Santa Cruz County,1991,April,04/01/1991,1000000,Total Wage and Salary,N,94500
County,Santa Cruz County,1991,April,04/01/1991,40000000,"Trade, Transportation and Utilities",N,15400
County,Santa Cruz County,1991,April,04/01/1991,70720000,Accommodation and Food Service,N,7900
County,Santa Cruz County,1991,April,04/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4200
County,Santa Cruz County,1991,April,04/01/1991,7000000,Service Providing,N,70100
County,Santa Cruz County,1991,April,04/01/1991,8000000,Private Service Providing,N,53000
County,Santa Cruz County,1991,April,04/01/1991,90932000,Local Government Excluding Education,N,4900
County,Santa Cruz County,1991,April,04/01/1991,90910000,Federal Government,N,700
County,Santa Cruz County,1991,April,04/01/1991,55000000,Financial Activities,N,3300
County,Santa Cruz County,1991,April,04/01/1991,90930000,Local Government,N,12500
County,Santa Cruz County,1991,April,04/01/1991,11000000,Total Farm,N,9300
County,Santa Cruz County,1991,April,04/01/1991,80000000,Other Services,N,3200
County,Santa Cruz County,1991,April,04/01/1991,90921611,State Government Education,N,3300
County,Santa Cruz County,1991,April,04/01/1991,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,1991,April,04/01/1991,65000000,Educational and Health Services,N,9300
County,Santa Cruz County,1991,April,04/01/1991,32000000,Nondurable Goods,N,5700
County,Santa Cruz County,1991,April,04/01/1991,42000000,Retail Trade,N,11000
County,Santa Cruz County,1991,April,04/01/1991,70710000,"Arts, Entertainment, and Recreation",N,1800
County,Santa Cruz County,1991,April,04/01/1991,50000000,Information,N,2200
County,Santa Cruz County,1991,April,04/01/1991,70000000,Leisure and Hospitality,N,9700
County,Santa Cruz County,1991,April,04/01/1991,6000000,Goods Producing,N,15100
County,Santa Cruz County,1991,April,04/01/1991,5000000,Total Private,N,68100
County,Santa Cruz County,1991,May,05/01/1991,90940000,State and Local Government,N,16600
County,Santa Cruz County,1991,May,05/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,May,05/01/1991,0,Total Nonfarm,Y,86000
County,Santa Cruz County,1991,May,05/01/1991,41000000,Wholesale Trade,N,3500
County,Santa Cruz County,1991,May,05/01/1991,30000000,Manufacturing,N,11500
County,Santa Cruz County,1991,May,05/01/1991,90920000,State Government,N,3900
County,Santa Cruz County,1991,May,05/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,May,05/01/1991,0,Total Nonfarm,N,87400
County,Santa Cruz County,1991,May,05/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1400
County,Santa Cruz County,1991,May,05/01/1991,90000000,Government,N,17300
County,Santa Cruz County,1991,May,05/01/1991,60000000,Professional and Business Services,N,9900
County,Santa Cruz County,1991,May,05/01/1991,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,1991,May,05/01/1991,31000000,Durable Goods,N,5300
County,Santa Cruz County,1991,May,05/01/1991,1000000,Total Wage and Salary,N,100200
County,Santa Cruz County,1991,May,05/01/1991,40000000,"Trade, Transportation and Utilities",N,16000
County,Santa Cruz County,1991,May,05/01/1991,70720000,Accommodation and Food Service,N,8100
County,Santa Cruz County,1991,May,05/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4300
County,Santa Cruz County,1991,May,05/01/1991,7000000,Service Providing,N,71600
County,Santa Cruz County,1991,May,05/01/1991,8000000,Private Service Providing,N,54300
County,Santa Cruz County,1991,May,05/01/1991,90932000,Local Government Excluding Education,N,5000
County,Santa Cruz County,1991,May,05/01/1991,90910000,Federal Government,N,700
County,Santa Cruz County,1991,May,05/01/1991,55000000,Financial Activities,N,3300
County,Santa Cruz County,1991,May,05/01/1991,90930000,Local Government,N,12700
County,Santa Cruz County,1991,May,05/01/1991,11000000,Total Farm,N,12800
County,Santa Cruz County,1991,May,05/01/1991,80000000,Other Services,N,3500
County,Santa Cruz County,1991,May,05/01/1991,90921611,State Government Education,N,3300
County,Santa Cruz County,1991,May,05/01/1991,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,1991,May,05/01/1991,65000000,Educational and Health Services,N,9400
County,Santa Cruz County,1991,May,05/01/1991,32000000,Nondurable Goods,N,6200
County,Santa Cruz County,1991,May,05/01/1991,42000000,Retail Trade,N,11100
County,Santa Cruz County,1991,May,05/01/1991,70710000,"Arts, Entertainment, and Recreation",N,1900
County,Santa Cruz County,1991,May,05/01/1991,50000000,Information,N,2200
County,Santa Cruz County,1991,May,05/01/1991,70000000,Leisure and Hospitality,N,10000
County,Santa Cruz County,1991,May,05/01/1991,6000000,Goods Producing,N,15800
County,Santa Cruz County,1991,May,05/01/1991,5000000,Total Private,N,70100
County,Santa Cruz County,1991,June,06/01/1991,0,Total Nonfarm,Y,86100
County,Santa Cruz County,1991,June,06/01/1991,90940000,State and Local Government,N,16600
County,Santa Cruz County,1991,June,06/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,June,06/01/1991,41000000,Wholesale Trade,N,3500
County,Santa Cruz County,1991,June,06/01/1991,30000000,Manufacturing,N,11400
County,Santa Cruz County,1991,June,06/01/1991,90920000,State Government,N,4000
County,Santa Cruz County,1991,June,06/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,June,06/01/1991,0,Total Nonfarm,N,88200
County,Santa Cruz County,1991,June,06/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1400
County,Santa Cruz County,1991,June,06/01/1991,90000000,Government,N,17300
County,Santa Cruz County,1991,June,06/01/1991,60000000,Professional and Business Services,N,10200
County,Santa Cruz County,1991,June,06/01/1991,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,1991,June,06/01/1991,31000000,Durable Goods,N,5300
County,Santa Cruz County,1991,June,06/01/1991,1000000,Total Wage and Salary,N,103200
County,Santa Cruz County,1991,June,06/01/1991,40000000,"Trade, Transportation and Utilities",N,16000
County,Santa Cruz County,1991,June,06/01/1991,70720000,Accommodation and Food Service,N,8300
County,Santa Cruz County,1991,June,06/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4200
County,Santa Cruz County,1991,June,06/01/1991,7000000,Service Providing,N,72600
County,Santa Cruz County,1991,June,06/01/1991,8000000,Private Service Providing,N,55300
County,Santa Cruz County,1991,June,06/01/1991,55000000,Financial Activities,N,3300
County,Santa Cruz County,1991,June,06/01/1991,90930000,Local Government,N,12600
County,Santa Cruz County,1991,June,06/01/1991,90932000,Local Government Excluding Education,N,5300
County,Santa Cruz County,1991,June,06/01/1991,90910000,Federal Government,N,700
County,Santa Cruz County,1991,June,06/01/1991,11000000,Total Farm,N,15000
County,Santa Cruz County,1991,June,06/01/1991,80000000,Other Services,N,3600
County,Santa Cruz County,1991,June,06/01/1991,90921611,State Government Education,N,3400
County,Santa Cruz County,1991,June,06/01/1991,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,1991,June,06/01/1991,65000000,Educational and Health Services,N,9400
County,Santa Cruz County,1991,June,06/01/1991,32000000,Nondurable Goods,N,6100
County,Santa Cruz County,1991,June,06/01/1991,42000000,Retail Trade,N,11100
County,Santa Cruz County,1991,June,06/01/1991,70710000,"Arts, Entertainment, and Recreation",N,2200
County,Santa Cruz County,1991,June,06/01/1991,50000000,Information,N,2300
County,Santa Cruz County,1991,June,06/01/1991,70000000,Leisure and Hospitality,N,10500
County,Santa Cruz County,1991,June,06/01/1991,6000000,Goods Producing,N,15600
County,Santa Cruz County,1991,June,06/01/1991,5000000,Total Private,N,70900
County,Santa Cruz County,1991,July,07/01/1991,0,Total Nonfarm,Y,86600
County,Santa Cruz County,1991,July,07/01/1991,90940000,State and Local Government,N,15700
County,Santa Cruz County,1991,July,07/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,July,07/01/1991,41000000,Wholesale Trade,N,3500
County,Santa Cruz County,1991,July,07/01/1991,30000000,Manufacturing,N,11200
County,Santa Cruz County,1991,July,07/01/1991,90920000,State Government,N,5900
County,Santa Cruz County,1991,July,07/01/1991,55520000,Finance and Insurance,N,1900
County,Santa Cruz County,1991,July,07/01/1991,0,Total Nonfarm,N,86500
County,Santa Cruz County,1991,July,07/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,1991,July,07/01/1991,90000000,Government,N,16700
County,Santa Cruz County,1991,July,07/01/1991,60000000,Professional and Business Services,N,9600
County,Santa Cruz County,1991,July,07/01/1991,55530000,Real Estate and Rental and Leasing,N,1400
County,Santa Cruz County,1991,July,07/01/1991,31000000,Durable Goods,N,5200
County,Santa Cruz County,1991,July,07/01/1991,1000000,Total Wage and Salary,N,101500
County,Santa Cruz County,1991,July,07/01/1991,70720000,Accommodation and Food Service,N,8400
County,Santa Cruz County,1991,July,07/01/1991,40000000,"Trade, Transportation and Utilities",N,16100
County,Santa Cruz County,1991,July,07/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4200
County,Santa Cruz County,1991,July,07/01/1991,7000000,Service Providing,N,71100
County,Santa Cruz County,1991,July,07/01/1991,8000000,Private Service Providing,N,54400
County,Santa Cruz County,1991,July,07/01/1991,55000000,Financial Activities,N,3300
County,Santa Cruz County,1991,July,07/01/1991,90930000,Local Government,N,9800
County,Santa Cruz County,1991,July,07/01/1991,90932000,Local Government Excluding Education,N,7800
County,Santa Cruz County,1991,July,07/01/1991,90910000,Federal Government,N,1000
County,Santa Cruz County,1991,July,07/01/1991,11000000,Total Farm,N,15000
County,Santa Cruz County,1991,July,07/01/1991,80000000,Other Services,N,3500
County,Santa Cruz County,1991,July,07/01/1991,90921611,State Government Education,N,5300
County,Santa Cruz County,1991,July,07/01/1991,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,1991,July,07/01/1991,65000000,Educational and Health Services,N,9100
County,Santa Cruz County,1991,July,07/01/1991,32000000,Nondurable Goods,N,6000
County,Santa Cruz County,1991,July,07/01/1991,42000000,Retail Trade,N,11100
County,Santa Cruz County,1991,July,07/01/1991,70710000,"Arts, Entertainment, and Recreation",N,2100
County,Santa Cruz County,1991,July,07/01/1991,70000000,Leisure and Hospitality,N,10500
County,Santa Cruz County,1991,July,07/01/1991,50000000,Information,N,2300
County,Santa Cruz County,1991,July,07/01/1991,6000000,Goods Producing,N,15400
County,Santa Cruz County,1991,July,07/01/1991,5000000,Total Private,N,69800
County,Santa Cruz County,1991,August,08/01/1991,0,Total Nonfarm,Y,86900
County,Santa Cruz County,1991,August,08/01/1991,90940000,State and Local Government,N,15900
County,Santa Cruz County,1991,August,08/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,August,08/01/1991,41000000,Wholesale Trade,N,3200
County,Santa Cruz County,1991,August,08/01/1991,30000000,Manufacturing,N,10700
County,Santa Cruz County,1991,August,08/01/1991,90920000,State Government,N,5000
County,Santa Cruz County,1991,August,08/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,August,08/01/1991,0,Total Nonfarm,N,86700
County,Santa Cruz County,1991,August,08/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1400
County,Santa Cruz County,1991,August,08/01/1991,90000000,Government,N,16700
County,Santa Cruz County,1991,August,08/01/1991,60000000,Professional and Business Services,N,9800
County,Santa Cruz County,1991,August,08/01/1991,55530000,Real Estate and Rental and Leasing,N,1400
County,Santa Cruz County,1991,August,08/01/1991,31000000,Durable Goods,N,5200
County,Santa Cruz County,1991,August,08/01/1991,1000000,Total Wage and Salary,N,100500
County,Santa Cruz County,1991,August,08/01/1991,70720000,Accommodation and Food Service,N,8600
County,Santa Cruz County,1991,August,08/01/1991,40000000,"Trade, Transportation and Utilities",N,15700
County,Santa Cruz County,1991,August,08/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4200
County,Santa Cruz County,1991,August,08/01/1991,7000000,Service Providing,N,71800
County,Santa Cruz County,1991,August,08/01/1991,8000000,Private Service Providing,N,55100
County,Santa Cruz County,1991,August,08/01/1991,55000000,Financial Activities,N,3400
County,Santa Cruz County,1991,August,08/01/1991,90930000,Local Government,N,10900
County,Santa Cruz County,1991,August,08/01/1991,90932000,Local Government Excluding Education,N,6700
County,Santa Cruz County,1991,August,08/01/1991,90910000,Federal Government,N,800
County,Santa Cruz County,1991,August,08/01/1991,11000000,Total Farm,N,13800
County,Santa Cruz County,1991,August,08/01/1991,80000000,Other Services,N,3500
County,Santa Cruz County,1991,August,08/01/1991,90921611,State Government Education,N,4400
County,Santa Cruz County,1991,August,08/01/1991,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,1991,August,08/01/1991,65000000,Educational and Health Services,N,9600
County,Santa Cruz County,1991,August,08/01/1991,32000000,Nondurable Goods,N,5500
County,Santa Cruz County,1991,August,08/01/1991,42000000,Retail Trade,N,11100
County,Santa Cruz County,1991,August,08/01/1991,70710000,"Arts, Entertainment, and Recreation",N,2200
County,Santa Cruz County,1991,August,08/01/1991,70000000,Leisure and Hospitality,N,10800
County,Santa Cruz County,1991,August,08/01/1991,50000000,Information,N,2300
County,Santa Cruz County,1991,August,08/01/1991,6000000,Goods Producing,N,14900
County,Santa Cruz County,1991,August,08/01/1991,5000000,Total Private,N,70000
County,Santa Cruz County,1991,September,09/01/1991,0,Total Nonfarm,Y,85900
County,Santa Cruz County,1991,September,09/01/1991,90940000,State and Local Government,N,16900
County,Santa Cruz County,1991,September,09/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,September,09/01/1991,41000000,Wholesale Trade,N,3200
County,Santa Cruz County,1991,September,09/01/1991,30000000,Manufacturing,N,11000
County,Santa Cruz County,1991,September,09/01/1991,90920000,State Government,N,4500
County,Santa Cruz County,1991,September,09/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,September,09/01/1991,0,Total Nonfarm,N,87500
County,Santa Cruz County,1991,September,09/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1400
County,Santa Cruz County,1991,September,09/01/1991,90000000,Government,N,17600
County,Santa Cruz County,1991,September,09/01/1991,60000000,Professional and Business Services,N,9800
County,Santa Cruz County,1991,September,09/01/1991,55530000,Real Estate and Rental and Leasing,N,1400
County,Santa Cruz County,1991,September,09/01/1991,31000000,Durable Goods,N,5200
County,Santa Cruz County,1991,September,09/01/1991,1000000,Total Wage and Salary,N,101500
County,Santa Cruz County,1991,September,09/01/1991,70720000,Accommodation and Food Service,N,8300
County,Santa Cruz County,1991,September,09/01/1991,40000000,"Trade, Transportation and Utilities",N,15800
County,Santa Cruz County,1991,September,09/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4200
County,Santa Cruz County,1991,September,09/01/1991,7000000,Service Providing,N,72300
County,Santa Cruz County,1991,September,09/01/1991,8000000,Private Service Providing,N,54700
County,Santa Cruz County,1991,September,09/01/1991,55000000,Financial Activities,N,3400
County,Santa Cruz County,1991,September,09/01/1991,90930000,Local Government,N,12400
County,Santa Cruz County,1991,September,09/01/1991,90932000,Local Government Excluding Education,N,5600
County,Santa Cruz County,1991,September,09/01/1991,90910000,Federal Government,N,700
County,Santa Cruz County,1991,September,09/01/1991,11000000,Total Farm,N,14000
County,Santa Cruz County,1991,September,09/01/1991,80000000,Other Services,N,3500
County,Santa Cruz County,1991,September,09/01/1991,90921611,State Government Education,N,3900
County,Santa Cruz County,1991,September,09/01/1991,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,1991,September,09/01/1991,65000000,Educational and Health Services,N,9500
County,Santa Cruz County,1991,September,09/01/1991,32000000,Nondurable Goods,N,5800
County,Santa Cruz County,1991,September,09/01/1991,42000000,Retail Trade,N,11200
County,Santa Cruz County,1991,September,09/01/1991,70710000,"Arts, Entertainment, and Recreation",N,2000
County,Santa Cruz County,1991,September,09/01/1991,70000000,Leisure and Hospitality,N,10300
County,Santa Cruz County,1991,September,09/01/1991,50000000,Information,N,2400
County,Santa Cruz County,1991,September,09/01/1991,6000000,Goods Producing,N,15200
County,Santa Cruz County,1991,September,09/01/1991,5000000,Total Private,N,69900
County,Santa Cruz County,1991,October,10/01/1991,0,Total Nonfarm,Y,86000
County,Santa Cruz County,1991,October,10/01/1991,90940000,State and Local Government,N,16500
County,Santa Cruz County,1991,October,10/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,October,10/01/1991,41000000,Wholesale Trade,N,3300
County,Santa Cruz County,1991,October,10/01/1991,30000000,Manufacturing,N,11400
County,Santa Cruz County,1991,October,10/01/1991,90920000,State Government,N,4200
County,Santa Cruz County,1991,October,10/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,October,10/01/1991,0,Total Nonfarm,N,87000
County,Santa Cruz County,1991,October,10/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,1991,October,10/01/1991,90000000,Government,N,17200
County,Santa Cruz County,1991,October,10/01/1991,60000000,Professional and Business Services,N,9600
County,Santa Cruz County,1991,October,10/01/1991,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,1991,October,10/01/1991,31000000,Durable Goods,N,5200
County,Santa Cruz County,1991,October,10/01/1991,1000000,Total Wage and Salary,N,100500
County,Santa Cruz County,1991,October,10/01/1991,70720000,Accommodation and Food Service,N,7500
County,Santa Cruz County,1991,October,10/01/1991,40000000,"Trade, Transportation and Utilities",N,16100
County,Santa Cruz County,1991,October,10/01/1991,7000000,Service Providing,N,71400
County,Santa Cruz County,1991,October,10/01/1991,8000000,Private Service Providing,N,54200
County,Santa Cruz County,1991,October,10/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4200
County,Santa Cruz County,1991,October,10/01/1991,55000000,Financial Activities,N,3300
County,Santa Cruz County,1991,October,10/01/1991,90930000,Local Government,N,12300
County,Santa Cruz County,1991,October,10/01/1991,90932000,Local Government Excluding Education,N,5400
County,Santa Cruz County,1991,October,10/01/1991,90910000,Federal Government,N,700
County,Santa Cruz County,1991,October,10/01/1991,11000000,Total Farm,N,13500
County,Santa Cruz County,1991,October,10/01/1991,80000000,Other Services,N,3500
County,Santa Cruz County,1991,October,10/01/1991,90921611,State Government Education,N,3600
County,Santa Cruz County,1991,October,10/01/1991,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,1991,October,10/01/1991,65000000,Educational and Health Services,N,9700
County,Santa Cruz County,1991,October,10/01/1991,32000000,Nondurable Goods,N,6200
County,Santa Cruz County,1991,October,10/01/1991,42000000,Retail Trade,N,11300
County,Santa Cruz County,1991,October,10/01/1991,70710000,"Arts, Entertainment, and Recreation",N,2000
County,Santa Cruz County,1991,October,10/01/1991,70000000,Leisure and Hospitality,N,9500
County,Santa Cruz County,1991,October,10/01/1991,50000000,Information,N,2500
County,Santa Cruz County,1991,October,10/01/1991,6000000,Goods Producing,N,15600
County,Santa Cruz County,1991,October,10/01/1991,5000000,Total Private,N,69800
County,Santa Cruz County,1991,November,11/01/1991,0,Total Nonfarm,Y,86100
County,Santa Cruz County,1991,November,11/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,November,11/01/1991,90940000,State and Local Government,N,16500
County,Santa Cruz County,1991,November,11/01/1991,30000000,Manufacturing,N,11300
County,Santa Cruz County,1991,November,11/01/1991,41000000,Wholesale Trade,N,3200
County,Santa Cruz County,1991,November,11/01/1991,90920000,State Government,N,4100
County,Santa Cruz County,1991,November,11/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,November,11/01/1991,0,Total Nonfarm,N,87200
County,Santa Cruz County,1991,November,11/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,1991,November,11/01/1991,90000000,Government,N,17200
County,Santa Cruz County,1991,November,11/01/1991,60000000,Professional and Business Services,N,9700
County,Santa Cruz County,1991,November,11/01/1991,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,1991,November,11/01/1991,1000000,Total Wage and Salary,N,97600
County,Santa Cruz County,1991,November,11/01/1991,31000000,Durable Goods,N,5200
County,Santa Cruz County,1991,November,11/01/1991,70720000,Accommodation and Food Service,N,7400
County,Santa Cruz County,1991,November,11/01/1991,40000000,"Trade, Transportation and Utilities",N,16300
County,Santa Cruz County,1991,November,11/01/1991,7000000,Service Providing,N,71900
County,Santa Cruz County,1991,November,11/01/1991,8000000,Private Service Providing,N,54700
County,Santa Cruz County,1991,November,11/01/1991,15000000,"Natural Resources, Mining and Constructi",N,4000
County,Santa Cruz County,1991,November,11/01/1991,90930000,Local Government,N,12400
County,Santa Cruz County,1991,November,11/01/1991,90932000,Local Government Excluding Education,N,5400
County,Santa Cruz County,1991,November,11/01/1991,90910000,Federal Government,N,700
County,Santa Cruz County,1991,November,11/01/1991,55000000,Financial Activities,N,3300
County,Santa Cruz County,1991,November,11/01/1991,11000000,Total Farm,N,10400
County,Santa Cruz County,1991,November,11/01/1991,80000000,Other Services,N,3600
County,Santa Cruz County,1991,November,11/01/1991,90921611,State Government Education,N,3600
County,Santa Cruz County,1991,November,11/01/1991,90922000,State Government Excluding Education,N,500
County,Santa Cruz County,1991,November,11/01/1991,65000000,Educational and Health Services,N,9900
County,Santa Cruz County,1991,November,11/01/1991,32000000,Nondurable Goods,N,6100
County,Santa Cruz County,1991,November,11/01/1991,42000000,Retail Trade,N,11600
County,Santa Cruz County,1991,November,11/01/1991,70710000,"Arts, Entertainment, and Recreation",N,1900
County,Santa Cruz County,1991,November,11/01/1991,70000000,Leisure and Hospitality,N,9300
County,Santa Cruz County,1991,November,11/01/1991,50000000,Information,N,2600
County,Santa Cruz County,1991,November,11/01/1991,6000000,Goods Producing,N,15300
County,Santa Cruz County,1991,November,11/01/1991,5000000,Total Private,N,70000
County,Santa Cruz County,1991,December,12/01/1991,0,Total Nonfarm,Y,85800
County,Santa Cruz County,1991,December,12/01/1991,55520000,Finance and Insurance,N,2000
County,Santa Cruz County,1991,December,12/01/1991,90932994,Special Districts plus Indian Tribes,N,0
County,Santa Cruz County,1991,December,12/01/1991,90940000,State and Local Government,N,16200
County,Santa Cruz County,1991,December,12/01/1991,30000000,Manufacturing,N,11300
County,Santa Cruz County,1991,December,12/01/1991,41000000,Wholesale Trade,N,3100
County,Santa Cruz County,1991,December,12/01/1991,90920000,State Government,N,4600
County,Santa Cruz County,1991,December,12/01/1991,0,Total Nonfarm,N,85900
County,Santa Cruz County,1991,December,12/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,1991,December,12/01/1991,90000000,Government,N,17000
County,Santa Cruz County,1991,December,12/01/1991,55530000,Real Estate and Rental and Leasing,N,1400
County,Santa Cruz County,1991,December,12/01/1991,60000000,Professional and Business Services,N,9300
County,Santa Cruz County,1991,December,12/01/1991,1000000,Total Wage and Salary,N,93400
County,Santa Cruz County,1991,December,12/01/1991,31000000,Durable Goods,N,5100
County,Santa Cruz County,1991,December,12/01/1991,70720000,Accommodation and Food Service,N,7300
County,Santa Cruz County,1991,December,12/01/1991,40000000,"Trade, Transportation and Utilities",N,16000
County,Santa Cruz County,1991,December,12/01/1991,7000000,Service Providing,N,70600
County,Santa Cruz County,1991,December,12/01/1991,8000000,Private Service Providing,N,53600
County,Santa Cruz County,1991,December,12/01/1991,90910000,Federal Government,N,800
